"Position","Name","Game","Salary","AvgPointsPerGame","Played","Team","Opponent","Injury Indicator","",
"RB","Joey Iosefa","NYJ@NE","4500","0","0","NE","NYJ","",
"TE","Eric Frohnapfel","OAK@SD","4500","0","0","SD","OAK","",
"WR","DeAndre Carter","OAK@SD","4500","0","0","OAK","SD","",
"RB","Gus Johnson","DAL@NYG","4500","0","0","DAL","NYG","",
"WR","Jeremy Ross","BAL@ARI","4500","4.3","2","BAL","ARI","",
"TE","Brandon Williams","HOU@MIA","4500","0","2","MIA","HOU","",
"TE","Clive Walford","OAK@SD","4500","1.1","5","OAK","SD","",
"WR","TJ Jones","MIN@DET","4500","-0.2","4","DET","MIN","",
"WR","Joseph Morgan","NO@IND","4500","0","2","NO","IND","",
"RB","Mike James","TB@WAS","4500","0.3","11","TB","WAS","",
"K","Andrew Franks","HOU@MIA","4500","5","5","MIA","HOU","",
"TE","Jermaine Gresham","BAL@ARI","4500","1.3","6","ARI","BAL","",
"RB","Dreamius Smith","OAK@SD","4500","0","0","SD","OAK","",
"WR","Kevin Norwood","PHI@CAR","4500","0","1","CAR","PHI","",
"WR","Albert Wilson","PIT@KC","4500","4.3","4","KC","PIT","",
"TE","Ed Dickson","PHI@CAR","4500","3.2","5","CAR","PHI","",
"DST","Baltimore Ravens","BAL@ARI","4500","6.2","6","BAL","ARI","",
"WR","Griff Whalen","NO@IND","4500","2","6","IND","NO","",
"TE","James O'Shaughnessy","PIT@KC","4500","1.8","6","KC","PIT","",
"TE","Nick Boyle","BAL@ARI","4500","1.6","6","BAL","ARI","",
"TE","MyCole Pruitt","MIN@DET","4500","0","5","MIN","DET","",
"K","Travis Coons","CLE@STL","4500","8.5","6","CLE","STL","",
"RB","Kyle Juszczyk","BAL@ARI","4500","3.7","6","BAL","ARI","",
"RB","Orleans Darkwa","DAL@NYG","4500","0","6","NYG","DAL","",
"RB","Tommy Bohanon","NYJ@NE","4500","0","5","NYJ","NE","",
"RB","Patrick DiMarco","ATL@TEN","4500","1","6","ATL","TEN","",
"RB","Malcolm Brown","CLE@STL","4500","0","0","STL","CLE","",
"WR","Jaron Brown","BAL@ARI","4500","2.1","6","ARI","BAL","",
"RB","Jawon Chisholm","PIT@KC","4500","0","0","PIT","KC","",
"TE","Kellen Davis","NYJ@NE","4500","0","5","NYJ","NE","",
"TE","Kyle Miller","OAK@SD","4500","0","2","SD","OAK","",
"TE","Brian Parker","PIT@KC","4500","0","0","KC","PIT","",
"TE","Brian Leonhardt","CLE@STL","4500","1","12","CLE","STL","",
"K","Zach Hocker","NO@IND","4500","6.8","6","NO","IND","",
"TE","Ernst Brun Jr.","TB@WAS","4500","0","0","WAS","TB","",
"WR","Da'Rick Rogers","PIT@KC","4500","0","0","KC","PIT","",
"WR","Kenzel Doe","PIT@KC","4500","0","0","PIT","KC","",
"TE","Jim Dray","CLE@STL","4500","0.5","6","CLE","STL","",
"RB","Zach Laskey","CLE@STL","4500","0","0","STL","CLE","",
"RB","Darrel Young","TB@WAS","4500","0.3","6","WAS","TB","",
"RB","Erik Lorig","NO@IND","4500","1.2","10","NO","IND","",
"TE","Brandon Bostick","BAL@ARI","4500","0.6","13","ARI","BAL","",
"RB","Tim Hightower","NO@IND","4500","0","0","NO","IND","",
"RB","Travaris Cadet","NYJ@NE","4500","0.7","1","NE","NYJ","",
"TE","Jack Doyle","NO@IND","4500","1.2","6","IND","NO","",
"RB","Jorvorskie Lane","TB@WAS","4500","0","5","TB","WAS","",
"TE","John Phillips","OAK@SD","4500","2","6","SD","OAK","",
"WR","Tommy Streeter","HOU@MIA","4500","0","2","MIA","HOU","",
"WR","David Nelson","PIT@KC","4500","1.8","6","PIT","KC","IR","",
"TE","Tim Wright","MIN@DET","4500","3","5","DET","MIN","",
"TE","Daniel Fells","DAL@NYG","4500","4.5","2","NYG","DAL","IR","",
"WR","Devin Hester","ATL@TEN","4500","5.9","16","ATL","TEN","IR","",
"WR","Junior Hemingway","PIT@KC","4500","1.2","14","KC","PIT","",
"WR","Matthew Slater","NYJ@NE","4500","0","5","NE","NYJ","Q","",
"TE","David Paulson","OAK@SD","4500","0","0","SD","OAK","",
"WR","Greg Jennings","HOU@MIA","4500","2.1","5","MIA","HOU","",
"RB","Brad Smelley","CLE@STL","4500","0","0","STL","CLE","",
"WR","Darren Waller","BAL@ARI","4500","0.6","5","BAL","ARI","P","",
"WR","Brittan Golden","BAL@ARI","4500","0","4","ARI","BAL","P","",
"WR","Cordarrelle Patterson","MIN@DET","4500","0.6","5","MIN","DET","",
"TE","Taylor Sloat","TB@WAS","4500","0","0","TB","WAS","",
"WR","Hakeem Nicks","ATL@TEN","4500","5.2","16","TEN","ATL","",
"WR","Jacoby Jones","OAK@SD","4500","0","3","SD","OAK","",
"TE","Anthony Ezeakunne","CLE@STL","4500","0","0","CLE","STL","",
"RB","Donald Brown","OAK@SD","4500","0","1","SD","OAK","",
"DST","New York Giants","DAL@NYG","4500","7.8","6","NYG","DAL","",
"DST","Miami Dolphins","HOU@MIA","4500","7.4","5","MIA","HOU","",
"DST","St Louis Rams","CLE@STL","4500","9.8","5","STL","CLE","",
"TE","Brandon Myers","TB@WAS","4500","1.8","5","TB","WAS","",
"TE","James Hanna","DAL@NYG","4500","0.4","3","DAL","NYG","Q","",
"WR","Adam Thielen","MIN@DET","4500","2.5","5","MIN","DET","",
"TE","Levine Toilolo","ATL@TEN","4500","1.1","6","ATL","TEN","",
"RB","Stepfan Taylor","BAL@ARI","4500","0.4","6","ARI","BAL","",
"TE","Chase Coffman","ATL@TEN","4500","6.2","1","TEN","ATL","",
"TE","Evan Rodriguez","TB@WAS","4500","0","1","TB","WAS","",
"WR","Aldrick Robinson","BAL@ARI","4500","0.2","5","BAL","ARI","",
"WR","Chris Givens","BAL@ARI","4500","1.3","5","BAL","ARI","",
"WR","Keshawn Martin","NYJ@NE","4500","6.2","3","NE","NYJ","Q","",
"WR","Trindon Holliday","OAK@SD","4500","1.7","2","OAK","SD","",
"K","Matt Prater","MIN@DET","4500","5.3","6","DET","MIN","",
"TE","Troy Niklas","BAL@ARI","4500","0.3","6","ARI","BAL","",
"TE","Jesse James","PIT@KC","4500","0","0","PIT","KC","",
"RB","Taiwan Jones","NYJ@NE","4500","0","0","NYJ","NE","",
"WR","Kevin Ogletree","DAL@NYG","4500","1.2","7","NYG","DAL","",
"TE","Rhett Ellison","MIN@DET","4500","0.5","5","MIN","DET","",
"DST","Philadelphia Eagles","PHI@CAR","4400","10.8","6","PHI","CAR","",
"DST","New York Jets","NYJ@NE","4400","9.8","5","NYJ","NE","",
"DST","San Diego Chargers","OAK@SD","4400","4.3","6","SD","OAK","",
"DST","Washington Redskins","TB@WAS","4400","8.7","6","WAS","TB","",
"DST","Oakland Raiders","OAK@SD","4400","7","5","OAK","SD","",
"DST","Detroit Lions","MIN@DET","4400","7.2","6","DET","MIN","",
"DST","Cleveland Browns","CLE@STL","4400","6.2","6","CLE","STL","",
"DST","Dallas Cowboys","DAL@NYG","4400","5","5","DAL","NYG","",
"DST","Indianapolis Colts","NO@IND","4100","6","6","IND","NO","",
"DST","Tennessee Titans","ATL@TEN","4100","7","5","TEN","ATL","",
"DST","Tampa Bay Buccaneers","TB@WAS","4000","7","5","TB","WAS","",
"DST","New Orleans Saints","NO@IND","4000","6.3","6","NO","IND","",
